query,description,label
I need a laptop for video editing with a high-resolution display.,"acer Acer Aspire Lite AL15-51 2023 Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $431.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo Yoga Book 9i 2023 82YQ001DIN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $2702.28, 13.3-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 255 G8 Laptop (AMD Athlon 3050U/ 4GB/ 256GB SSD/ Win11) with other processor, 4GB RAM, integrated GPU, priced at $275.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 5330 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $1013.88, 13.3-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell XPS 15 9530 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $3089.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 5330 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1151.88, 13.3-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 15 X1504ZA-NJ321WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $472.68, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 5518 D560667WIN9S Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 2GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $730.80, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"msi MSI Prestige 14 Evo B12M-472IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $983.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Slim 5i 82XF003DIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1078.67, 16.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Alienware X16 Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win 11/ 16GB Graph) with core i9 processor, 32GB RAM, dedicated GPU, priced at $5453.88, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 5425 Laptop (AMD Ryzen 75825U/ 16GB/ 512GB SSD/ Win11) 84 votes with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $814.68, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Alienware X16 R1 2023 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph) with core i9 processor, 32GB RAM, dedicated GPU, priced at $3887.88, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"dell Dell Alienware m16 2023 Gaming Laptop (AMD Ryzen 7 7745HX/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $2267.88, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"msi MSI Modern 15 B12M-613IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $443.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"msi MSI Creator Pro M16 B13VI-1273IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 6GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1913.12, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"msi MSI Prestige 14H B12UCX-412IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/Win11 Home/ 4GB Graphic) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1079.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Alienware M18 R1 2023 Gaming Laptop (13th Gen Core i9/ 64GB/ 1TB SSD/ Win 11/ 16GB Graph) with core i9 processor, 4GB RAM, dedicated GPU, priced at $5411.88, 18.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 15s-fy5005TU Laptop (12th Gen Core i3/ 8GB/ 1TB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $524.82, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo Yoga 6 83B2005TIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $899.88, 13.3-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 16X 2023 K3605ZF-MBN543WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $779.88, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 16X 2023 K3605ZF-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1068.00, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Flex 5 82R900D9IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $779.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home) with core i3 processor, 16GB RAM, integrated GPU, priced at $520.80, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Slim 3 82XQ008GIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $487.08, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook Pro 15 M6500QC-LK542WS Laptop (AMD R5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 5 processor, 16GB RAM, dedicated GPU, priced at $840.00, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"asus Asus ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1703.87, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"lg LG Gram 14 2023 14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $1187.99, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph) with ryzen 9 processor, 32GB RAM, dedicated GPU, priced at $3599.88, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"acer Acer Nitro 16 AN16-41 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1559.88, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Flex 5 82XX007KIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $791.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"acer Acer Aspire 5 2023 A515-58M Gaming Laptop (13th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graphic) with core i7 processor, 8GB RAM, dedicated GPU, priced at $905.99, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Chromebook x360 14a-ca0505TU Laptop (Intel Celeron N4120/ 4GB/ 64GB eMMC/ Chrome OS) with celeron processor, 4GB RAM, integrated GPU, priced at $311.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $919.20, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"hp HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1521.60, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"fujitsu Fujitsu UH-X 4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1199.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 2023 ZBook Firefly 16 G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1599.23, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"acer Acer Aspire Lite AL15-51 2023 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $503.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home) with pentium processor, 8GB RAM, integrated GPU, priced at $395.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP ZBook Firefly 16 G9 2023 Workstation Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1445.39, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"asus Asus ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph) with ryzen 7 processor, 16GB RAM, dedicated GPU, priced at $1559.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lg LG UltraPC 16 16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $939.59, 16.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP ZBook Studio G9 16 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $2760.72, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home) with celeron processor, 4GB RAM, integrated GPU, priced at $290.28, 11.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lg LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1829.99, 16.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB SSD/ Chrome OS) with core i3 processor, 8GB RAM, integrated GPU, priced at $611.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lg LG Gram 14 2023 14Z90R-G.CH75A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1414.79, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"acer Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $863.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $767.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"walker Walker NU14A1 Laptop (Celeron N4020/ 4GB/ 128GB SSD / Win11 Home) with celeron processor, 4GB RAM, integrated GPU, priced at $191.88, 14.1-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $287.99, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $786.00, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 2023 14 5430 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $887.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Omen 16-wd0990TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1175.99, 16.1-inch display",1
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $635.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Gaming 3 15ACH6 82K2022YIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with ryzen 5 processor, 8GB RAM, dedicated GPU, priced at $755.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"msi MSI Katana GF66 12UCOK 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $887.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo ThinkBook 15 21JF002CIN Laptop (AMD Ryzen 3 7330U/ 8 GB/ 512 GB SSD/ DOS) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $394.79, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home) with celeron processor, 8GB RAM, integrated GPU, priced at $299.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"msi MSI Thin GF63 11SC-1477IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $575.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $887.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 16X 2023 K3605ZU-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1199.88, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $635.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $743.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo ThinkPad E14 21JRS00T00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $832.14, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Slim 3 2023 82X70033IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $539.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Envy x360 15-fe0028TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $1159.08, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Envy x360 15-fe0027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home) with core i5 processor, 16GB RAM, integrated GPU, priced at $1055.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Envy x360 15-fh0016AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $1040.28, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Envy x360 15-fh0019AU Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 7 processor, 16GB RAM, integrated GPU, priced at $1052.28, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Envy x360 15-fh0015AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $946.68, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Envy x360 15-ew0041TU Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11) with core i5 processor, 16GB RAM, integrated GPU, priced at $1007.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 14-em0025AU Laptop (AMD Ryzen  3 7320U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 3 processor, 8GB RAM, integrated GPU, priced at $467.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 14-em0027AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $611.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 15 X1502ZA-EJ523WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11) with core i5 processor, 8GB RAM, integrated GPU, priced at $671.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Vostro 15 3510 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $471.48, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Pavilion Plus 14-eh1047TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1293.16, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 7430 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $719.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Gaming 3 82K2025LIN Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with ryzen 5 processor, 16GB RAM, dedicated GPU, priced at $875.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo ThinkPad E14 21JRS00U00 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $680.40, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo Thinkpad E15 21E6S05B00 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home) with core i5 processor, 8GB RAM, integrated GPU, priced at $791.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo Thinkbook 15 21DJ00EXIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home) with core i5 processor, 8GB RAM, integrated GPU, priced at $647.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Pavilion Plus 14-eh1022TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11) with core i5 processor, 16GB RAM, integrated GPU, priced at $936.23, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"acer Acer Aspire Lite AL15-51 UN.431SI.252 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $369.48, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Gaming 3 15ACH6 82K2025JIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with ryzen 5 processor, 8GB RAM, dedicated GPU, priced at $688.68, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Zbook Power G4-A 2023 ZHAN 99 Laptop (AMD Ryzen 5 6600H/ 16GB/ 1TB 512GB SSD/ Win11/ 4GB Graph) with ryzen 5 processor, 16GB RAM, dedicated GPU, priced at $1388.47, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 3535 Laptop (AMD Ryzen R5-7520U/ 8GB/ 512GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $501.70, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Envy 15-fe0030TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1319.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 14-hr0001AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $539.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 14-gr0000TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home) with core i3 processor, 8GB RAM, integrated GPU, priced at $575.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 14-hr0000AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 16GB RAM, integrated GPU, priced at $635.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP Envy 15-fe0032TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1391.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus Vivobook 16X 2023 K3605ZF-MBN544WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $1003.19, 16.0-inch display",1
I need a laptop for video editing with a high-resolution display.,"asus Asus ROG Zephyrus G14 2023 GA402XU-N2045WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph) with ryzen 9 processor, 16GB RAM, dedicated GPU, priced at $1679.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 5430 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1055.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"asus Asus TUF Gaming F15 FX506HF-HN026W Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win11/ 4GB Graph) with core i5 processor, 8GB RAM, dedicated GPU, priced at $707.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo ThinkBook 15 G5 21JFA00QIN Laptop (AMD Ryzen 7 7730U/ 8 GB/ 512 GB SSD/ DOS) with ryzen 7 processor, 8GB RAM, integrated GPU, priced at $599.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Gaming 3 82K2022VIN Laptop (AMD Ryzen 5-5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with ryzen 5 processor, 8GB RAM, dedicated GPU, priced at $725.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad 3 15ITL05 81X800N2IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $425.88, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo IdeaPad Gaming 3 15IAH7 82S9014KIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph) with core i5 processor, 16GB RAM, dedicated GPU, priced at $863.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"dell Dell Inspiron 7420 2in1 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11) with core i7 processor, 16GB RAM, integrated GPU, priced at $1085.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"hp HP 14-em0026AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $539.88, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"msi MSI Cyborg 15 A12VF-049IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph) with core i7 processor, 16GB RAM, dedicated GPU, priced at $1343.88, 15.6-inch display",1
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo ThinkPad E14 Gen 4 21E3S06Q00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ DOS) with core i3 processor, 8GB RAM, integrated GPU, priced at $546.00, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Vostro 5620 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $491.88, 16.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"dell Dell Vostro 3525 D560926WIN9B Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11) with ryzen 5 processor, 8GB RAM, integrated GPU, priced at $524.28, 15.6-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo ThinkPad E14 Gen 4 21E3S06D00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11) with core i3 processor, 8GB RAM, integrated GPU, priced at $599.99, 14.0-inch display",0
I need a laptop for video editing with a high-resolution display.,"lenovo Lenovo Thinkpad E14 21E3S06300 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS) with core i5 processor, 8GB RAM, integrated GPU, priced at $794.39, 14.0-inch display",0
